id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
619,Luis Guilherme,Lira dos Santos,L.Guilherme,u,has joined Sporting CP permanently.,,4.9,340,212.0,0.0,667,275.0,0.0,723.0,307.0,0,0,0.0,-1,1.0,0,2,0.0,1.0,0.0,0.0,1.0,471.0,222.0,0.0,0.0,440.0,199.0,385.0,192.0,415.0,206.0,444.0,202.0,,,,,,,,0.05,0.02,0.07,1.35,0.0,0.0,1.49,0.74,8.18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
620,George,Earthy,Earthy,u,has joined Bristol City on loan for the rest of the season.,,4.5,439,264.0,0.0,590,222.0,0.2,383.0,173.0,0,0,0.0,0,0.0,0,12,0.0,0.2,0.0,0.0,1.0,451.0,205.0,0.0,0.0,681.0,270.0,439.0,213.0,424.0,210.0,470.0,217.0,,,,,,,,0.0,0.11,0.11,8.21,0.0,0.0,11.25,0.0,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
621,Andy,Irving,Irving,u,has joined Sparta Prague permanently.,,4.3,573,338.0,0.3,334,111.0,0.0,559.0,193.0,0,0,0.0,-2,2.0,0,206,0.0,2.1,0.0,0.0,1.3,408.0,182.0,0.0,0.0,406.0,180.0,309.0,174.0,421.0,208.0,405.0,184.0,3.0,,,,,,,0.0,0.1,0.1,2.32,0.0,0.0,2.31,1.15,12.69,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
622,Lewis,Orford,Orford,u,has joined Stevenage on loan for the rest of the season.,,4.4,540,324.0,0.1,561,206.0,0.0,596.0,216.0,0,0,0.0,-1,1.0,0,4,0.0,0.0,0.0,0.0,0.0,654.0,254.0,0.0,0.0,644.0,245.0,642.0,250.0,617.0,239.0,647.0,247.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
623,Freddie,Potts,Potts,a,,,4.4,535,320.0,0.8,208,71.0,1.2,262.0,112.0,1,0,0.0,-1,1.0,91,522,0.3,6.8,1.2,1.2,1.8,346.0,151.0,100.0,100.0,251.0,106.0,184.0,122.0,312.0,162.0,276.0,137.0,1.0,,,,,,,0.02,0.1,0.12,1.79,0.0,0.0,2.11,0.92,9.07,23,1,15,0,0,0,0,0,0,0,0,0,0,0,0,6,312,1468,0.0,0.0,0.64,0.64,0.10999999999999943,5.199999999999989,0.7999999999999972,2.0,0.8000000000000043,2,1,0,3
624,Jarrod,Bowen,Bowen,a,,,7.6,20,6.0,8.1,50,10.0,5.0,20.0,3.0,12,0,0.0,-4,4.0,15054,3936,0.7,13.8,5.0,5.0,4.6,32.0,3.0,,,38.0,3.0,67.0,2.0,6.0,5.0,11.0,3.0,,1.0,2.0,,,,,0.24,0.08,0.32,1.65,0.0,0.04,1.96,1.0,6.65,23,12,90,1,1,0,1,0,0,0,0,0,0,1,3,41,26716,18852,0.0,0.8400000000000007,0.14000000000000012,0.9799999999999995,0.6700000000000017,58.19999999999999,20.80000000000001,23.0,10.200000000000003,2,0,3,5
625,Niclas,Füllkrug,Füllkrug,u,has joined AC Milan on loan for the rest of the season.,,5.6,124,33.0,0.6,234,37.0,0.0,781.0,82.0,0,0,0.0,-4,4.0,0,80,0.0,2.1,0.0,0.0,1.5,394.0,44.0,0.0,0.0,415.0,44.0,242.0,25.0,162.0,37.0,319.0,38.0,,,,,,,,0.21,0.05,0.26,1.9,0.0,0.22,2.43,1.11,4.2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
626,Callum,Marshall,Marshall,u,has joined VfL Bochum 1848 on loan for the rest of the season.,,4.3,603,82.0,0.6,239,38.0,0.0,573.0,54.0,0,0,0.0,-2,2.0,0,170,0.0,0.5,0.0,0.0,1.0,442.0,53.0,0.0,0.0,471.0,55.0,464.0,58.0,398.0,55.0,462.0,55.0,,,,,,,,0.2,0.0,0.2,2.41,0.0,0.0,3.1,0.0,4.66,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
659,Kyle,Walker-Peters,Walker-Peters,a,,,4.2,621,144.0,0.3,329,122.0,1.0,278.0,101.0,0,0,0.0,-3,3.0,20,100,0.2,7.1,1.0,1.0,1.9,329.0,124.0,,,217.0,89.0,235.0,67.0,213.0,54.0,248.0,87.0,,,,,,,,0.11,0.02,0.13,1.98,0.0,0.09,1.99,0.95,6.71,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
671,Callum,Wilson,Wilson,a,,,5.8,103,29.0,0.7,220,35.0,2.5,158.0,15.0,1,0,0.0,-2,2.0,410,634,0.4,10.2,2.5,2.5,3.1,173.0,17.0,,,208.0,17.0,270.0,28.0,47.0,18.0,150.0,17.0,,,,,,,,0.49,0.02,0.51,1.64,0.0,0.11,1.75,0.87,2.95,23,1,20,0,0,0,0,0,0,0,0,0,0,0,0,4,1946,1474,0.0,0.10000000000000053,0.0,0.09999999999999964,0.10999999999999943,0.0,10.0,8.0,1.7000000000000028,0,0,0,0
